0 - 1 - 2      	55185.900579976	0.0            	0.0            	0.0            	55185.901621643	0.0            	0.0            	0.0            	55185.90226    	0.0            	0.0            	0.0            	55185.901621643	NaN            	NaN            	NaN            
0 - 1 - 3      	55185.900579976	0.0            	0.0            	0.0            	55185.901621643	0.0            	0.0            	0.0            	55185.9033     	0.0            	0.0            	0.0            	55185.901621643	NaN            	NaN            	NaN            
0 - 1 - 4      	55185.900579976	0.0            	0.0            	0.0            	55185.901621643	0.0            	0.0            	0.0            	55185.90374    	0.0            	0.0            	0.0            	55185.901621643	NaN            	NaN            	NaN            
0 - 1 - 5      	55185.900579976	0.0            	0.0            	0.0            	55185.901621643	0.0            	0.0            	0.0            	55185.90478    	0.0            	0.0            	0.0            	55185.901621643	NaN            	NaN            	NaN            
0 - 1 - 6      	55185.900579976	0.0            	0.0            	0.0            	55185.901621643	0.0            	0.0            	0.0            	55185.90521    	0.0            	0.0            	0.0            	55185.901621643	NaN            	NaN            	NaN            
0 - 1 - 7      	55185.900579976	0.0            	0.0            	0.0            	55185.901621643	0.0            	0.0            	0.0            	55185.90625    	0.0            	0.0            	0.0            	55185.901621643	NaN            	NaN            	NaN            
0 - 1 - 8      	55185.900579976	0.0            	0.0            	0.0            	55185.901621643	0.0            	0.0            	0.0            	55185.90669    	0.0            	0.0            	0.0            	55185.901621643	NaN            	NaN            	NaN            
0 - 1 - 9      	55185.900579976	0.0            	0.0            	0.0            	55185.901621643	0.0            	0.0            	0.0            	55185.90773    	0.0            	0.0            	0.0            	55185.901621643	NaN            	NaN            	NaN            
0 - 2 - 3      	55185.900579976	0.0            	0.0            	0.0            	55185.90226    	0.0            	0.0            	0.0            	55185.9033     	0.0            	0.0            	0.0            	55185.90226    	NaN            	NaN            	NaN            
0 - 2 - 4      	55185.900579976	0.0            	0.0            	0.0            	55185.90226    	0.0            	0.0            	0.0            	55185.90374    	0.0            	0.0            	0.0            	55185.90226    	NaN            	NaN            	NaN            
0 - 2 - 5      	55185.900579976	0.0            	0.0            	0.0            	55185.90226    	0.0            	0.0            	0.0            	55185.90478    	0.0            	0.0            	0.0            	55185.90226    	NaN            	NaN            	NaN            
0 - 2 - 6      	55185.900579976	0.0            	0.0            	0.0            	55185.90226    	0.0            	0.0            	0.0            	55185.90521    	0.0            	0.0            	0.0            	55185.90226    	NaN            	NaN            	NaN            
0 - 2 - 7      	55185.900579976	0.0            	0.0            	0.0            	55185.90226    	0.0            	0.0            	0.0            	55185.90625    	0.0            	0.0            	0.0            	55185.90226    	NaN            	NaN            	NaN            
0 - 2 - 8      	55185.900579976	0.0            	0.0            	0.0            	55185.90226    	0.0            	0.0            	0.0            	55185.90669    	0.0            	0.0            	0.0            	55185.90226    	NaN            	NaN            	NaN            
0 - 2 - 9      	55185.900579976	0.0            	0.0            	0.0            	55185.90226    	0.0            	0.0            	0.0            	55185.90773    	0.0            	0.0            	0.0            	55185.90226    	NaN            	NaN            	NaN            
0 - 3 - 4      	55185.900579976	0.0            	0.0            	0.0            	55185.9033     	0.0            	0.0            	0.0            	55185.90374    	0.0            	0.0            	0.0            	55185.9033     	NaN            	NaN            	NaN            
