0 - 1 - 2      	58018.79109375 	0.0            	0.0            	0.0            	58018.791637731	0.0            	0.0            	0.0            	58018.793524305	0.0            	0.0            	0.0            	58018.791637731	NaN            	NaN            	NaN            
0 - 1 - 3      	58018.79109375 	0.0            	0.0            	0.0            	58018.791637731	0.0            	0.0            	0.0            	58018.794600694	0.0            	0.0            	0.0            	58018.791637731	NaN            	NaN            	NaN            
0 - 1 - 4      	58018.79109375 	0.0            	0.0            	0.0            	58018.791637731	0.0            	0.0            	0.0            	58018.795410879	0.0            	0.0            	0.0            	58018.791637731	NaN            	NaN            	NaN            
0 - 1 - 5      	58018.79109375 	0.0            	0.0            	0.0            	58018.791637731	0.0            	0.0            	0.0            	58018.796753472	0.0            	0.0            	0.0            	58018.791637731	NaN            	NaN            	NaN            
0 - 1 - 6      	58018.79109375 	0.0            	0.0            	0.0            	58018.791637731	0.0            	0.0            	0.0            	58018.797841435	0.0            	0.0            	0.0            	58018.791637731	NaN            	NaN            	NaN            
0 - 1 - 7      	58018.79109375 	0.0            	0.0            	0.0            	58018.791637731	0.0            	0.0            	0.0            	58018.798651620	0.0            	0.0            	0.0            	58018.791637731	NaN            	NaN            	NaN            
0 - 2 - 3      	58018.79109375 	0.0            	0.0            	0.0            	58018.793524305	0.0            	0.0            	0.0            	58018.794600694	0.0            	0.0            	0.0            	58018.793524305	NaN            	NaN            	NaN            
0 - 2 - 4      	58018.79109375 	0.0            	0.0            	0.0            	58018.793524305	0.0            	0.0            	0.0            	58018.795410879	0.0            	0.0            	0.0            	58018.793524305	NaN            	NaN            	NaN            
0 - 2 - 5      	58018.79109375 	0.0            	0.0            	0.0            	58018.793524305	0.0            	0.0            	0.0            	58018.796753472	0.0            	0.0            	0.0            	58018.793524305	NaN            	NaN            	NaN            
0 - 2 - 6      	58018.79109375 	8.1152008012827	-1.037047450204	2.2002256925493	58018.793524305	8.1126723991288	-1.034909426289	2.1955716353325	58018.797841435	8.1080329437835	-1.031092949502	2.1872649643393	58018.793524305	-121.8321883393	1019.9394054893	-222.0106369791
