0 - 1 - 2      	54906.924256134	-1.219314254448	-8286445.969626	4.1184257880134	54906.924429745	-1.202577535413	-8207094.809403	4.0683749168965	54906.92485625 	-1.157826120960	-7993084.861495	3.9342004254515	54906.924429745	121080.72399087	5754.1363023461	-36234.47099944
0 - 1 - 3      	54906.924256134	-1.514364856993	-1.064228953853	5.0301806007374	54906.924429745	-1.512577564040	-1.069562164159	5.0267812135188	54906.925029861	-1.504037144155	-1.087655776948	5.0076915752585	54906.924429745	13905.543665947	-3819.453895973	-2771.838697818
0 - 1 - 4      	54906.924256134	-1.313387207426	-9037575.299202	4.4091266606249	54906.924429745	-1.315209815306	-9111251.018446	4.4165925823308	54906.925456944	-1.324024533604	-9567567.740599	4.4549039769899	54906.924429745	-13220.57535799	-5545.253042633	5459.8371870432
0 - 1 - 5      	54906.924256134	-1.226728519994	-8345645.475247	4.1413370860610	54906.924429745	-1.226210773943	-8396810.753868	4.1414402153668	54906.925630555	-1.219677886344	-8757257.875486	4.1330899798462	54906.924429745	4244.9757762725	-3730.314908770	-72.73154204333
0 - 1 - 6      	54906.924256134	-2.118268987081	-1.546418669393	6.8963435310385	54906.924429745	-2.128172292013	-1.563731150241	6.9299741456942	54906.926057060	-2.221087712788	-1.738741109265	7.2472383332018	54906.924429745	-94736.13956770	-16676.77534358	32187.332722191
0 - 1 - 7      	54906.924256134	-1.045270516091	-6896786.642774	3.5806020564107	54906.924429745	-1.049498499757	-6978252.059409	3.5951107294597	54906.926230671	-1.095842796204	-7905740.484511	3.7541614853547	54906.924429745	-32022.31239305	-6194.092687947	10988.834023373
0 - 1 - 8      	54906.924256134	-1.205946009525	-8179706.672847	4.0771157159742	54906.924429745	-1.211941122671	-8282261.054518	4.0973236916014	0.0            	-1.395817575178	4054053.9340422	4767981.8012633	54906.924429745	-0.022879683752	-0.002618962343	0.0077248220628
0 - 1 - 9      	54906.924256134	-1.205946009525	-8179706.672847	4.0771157159742	54906.924429745	-1.211941122671	-8282261.054518	4.0973236916014	0.0            	-1.395817575178	4054053.9340422	4767981.8012633	54906.924429745	-0.022879683752	-0.002618962343	0.0077248220628
0 - 2 - 3      	54906.924256134	-1.647441026395	-1.315404556979	5.0908668066569	54906.92485625 	-2.109201452494	-1.718557453239	6.5289491380635	54906.925029861	-1.384567620048	-1.133626720031	4.2876542198591	54906.92485625 	NaN            	NaN            	NaN            
0 - 2 - 4      	54906.924256134	-1.491427698004	-1.190822035699	4.6087915516690	54906.92485625 	-1.503230309206	-1.224804499170	4.6532221089941	54906.925456944	-1.639252383313	-1.361716964146	5.0827285600191	54906.92485625 	NaN            	NaN            	NaN            
0 - 2 - 5      	54906.924256134	-6.780180807078	-3964444.596794	2.4457317237894	54906.92485625 	-6.843081669419	-4134901.993216	2.4684452336588	54906.925630555	-6.921244611893	-4351078.801463	2.4966706671766	54906.92485625 	-11672.56939825	-3231.902278578	4215.0900013431
0 - 2 - 6      	54906.924256134	-4.169532740837	-1879962.001434	1.6389986013367	54906.92485625 	-4.191701493654	-1974580.617987	1.6477214944592	54906.926057060	-4.234659580643	-2162809.493843	1.6646250067868	54906.92485625 	-4123.821621042	-1813.799142559	1622.6832757728
0 - 2 - 7      	54906.924256134	-1.051068805827	-6943083.325442	3.5985197238282	54906.92485625 	-1.056361385121	-7166359.070945	3.6201205429827	54906.926230671	-1.067495975165	-7664480.701799	3.6660893773724	54906.92485625 	1117.0004555004	-3492.906897502	276.83064147637
0 - 2 - 8      	54906.924256134	-1.205946009525	-8179706.674645	4.0771157159566	54906.92485625 	-1.211713204882	-8432152.109517	4.1010056592351	0.0            	-1.728564154252	4054053.9345443	4767981.8012633	54906.92485625 	-0.021903161044	-0.002632318877	0.0076411919293
0 - 2 - 9      	54906.924256134	-1.205946009525	-8179706.674645	4.0771157159566	54906.92485625 	-1.211713204882	-8432152.109517	4.1010056592351	0.0            	-1.728564154252	4054053.9345443	4767981.8012633	54906.92485625 	-0.021903161044	-0.002632318877	0.0076411919293
0 - 3 - 4      	54906.924256134	-3.746735699876	-2.977104215480	1.1613083023295	54906.925029861	-3.276971527078	-2.668702502545	1.0182876421696	54906.925456944	-3.011401536935	-2.487494201710	9.3716104709695	54906.925029861	-169484.9475126	-11617.91541418	51795.677174668
0 - 3 - 5      	54906.924256134	-2.298571508338	-386085.3747268	1.0608408570619	54906.925029861	-2.271962970197	-422180.2311612	1.0536720938277	54906.925630555	-2.251016049353	-450457.1028102	1.0480112803122	54906.925029861	NaN            	NaN            	NaN            
0 - 3 - 6      	54906.924256134	-7.165319196590	-4271959.914214	2.5647458105879	54906.925029861	-7.053320326452	-4337007.601142	2.5343249235570	54906.926057060	-6.901711201158	-4421616.067424	2.4928925708508	54906.925029861	-2604.684522828	-2165.165528088	2406.3711853667
0 - 3 - 7      	54906.924256134	-2.884766399300	-854135.0760633	1.2419847043949	54906.925029861	-2.862548009869	-905732.9768229	1.2365597855501	54906.926230671	-2.827731925996	-985705.3576468	1.2279962474495	54906.925029861	3336.1493166650	-771.4649149954	-816.9082380101
0 - 3 - 8      	54906.924256134	-1.205946009525	-8179706.674270	4.0771157159603	54906.925029861	-1.211637280875	-8482478.218900	4.1022108660661	0.0            	-1.753991315135	4054053.9344726	4767981.8012633	54906.925029861	-0.021847452948	-0.002642894899	0.0076435606474
0 - 3 - 9      	54906.924256134	-1.205946009525	-8179706.674270	4.0771157159603	54906.925029861	-1.211637280875	-8482478.218900	4.1022108660661	0.0            	-1.753991315135	4054053.9344726	4767981.8012633	54906.925029861	-0.021847452948	-0.002642894899	0.0076435606474
0 - 4 - 5      	54906.924256134	-1.205946009525	-8179706.672430	4.0771157159783	54906.925456944	-1.211411580940	-8632000.418211	4.1057559890622	54906.925630555	-1.212410139912	-8696556.928525	4.1105461386876	54906.925456944	NaN            	NaN            	NaN            
0 - 4 - 6      	54906.924256134	-1.205946009525	-8179706.672430	4.0771157159783	54906.925456944	-1.211411580940	-8632000.418211	4.1057559890622	54906.926057060	-1.214194613981	-8859729.312980	4.1202763808985	54906.925456944	NaN            	NaN            	NaN            
0 - 4 - 7      	54906.924256134	-1.205946009525	-8179706.672430	4.0771157159783	54906.925456944	-1.211411580940	-8632000.418211	4.1057559890622	54906.926230671	-1.215123012063	-8920934.361955	4.1247589514741	54906.925456944	NaN            	NaN            	NaN            
0 - 4 - 8      	54906.924256134	-1.205946009525	-8179706.672430	4.0771157159783	54906.925456944	-1.211411580940	-8632000.418211	4.1057559890622	0.0            	-1.791738848799	4054053.9338270	4767981.8012633	54906.925456944	-0.021762416559	-0.002674369483	0.0076507945031
0 - 4 - 9      	54906.924256134	-1.205946009525	-8179706.672430	4.0771157159783	54906.925456944	-1.211411580940	-8632000.418211	4.1057559890622	0.0            	-1.791738848799	4054053.9338270	4767981.8012633	54906.925456944	-0.021762416559	-0.002674369483	0.0076507945031
0 - 5 - 6      	54906.924256134	-1.306765311741	-8984702.502259	4.3886639155722	54906.925630555	-1.306205878433	-9479948.336052	4.4014913788180	54906.926057060	-1.305686946429	-9634605.510771	4.4044108563829	54906.925630555	1470.1653418745	-4194.703241831	772.05494266092
0 - 5 - 7      	54906.924256134	-9.284491775672	-7.268318480497	2.9041148727850	54906.925630555	-9.268827966662	-7.598456599363	2.9100769107353	54906.926230671	-9.255706660220	-7.735433914090	2.9106436798362	54906.925630555	18725.420225944	-28187.19945073	3549.3327019982
0 - 5 - 8      	54906.924256134	-1.205946009525	-8179706.672056	4.0771157159819	54906.925630555	-1.211323769135	-8687483.450550	4.1071763224124	0.0            	-1.803747235605	4054053.9337553	4767981.8012633	54906.925630555	-0.021735091916	-0.002686055311	0.0076537344029
