0 - 1 - 2      	54906.924256134	0.0            	0.0            	0.0            	54906.924429745	0.0            	0.0            	0.0            	54906.92485625 	0.0            	0.0            	0.0            	54906.924429745	NaN            	NaN            	NaN            
0 - 1 - 3      	54906.924256134	0.0            	0.0            	0.0            	54906.924429745	0.0            	0.0            	0.0            	54906.925029861	0.0            	0.0            	0.0            	54906.924429745	NaN            	NaN            	NaN            
0 - 1 - 4      	54906.924256134	0.0            	0.0            	0.0            	54906.924429745	0.0            	0.0            	0.0            	54906.925456944	0.0            	0.0            	0.0            	54906.924429745	NaN            	NaN            	NaN            
0 - 1 - 5      	54906.924256134	0.0            	0.0            	0.0            	54906.924429745	0.0            	0.0            	0.0            	54906.925630555	0.0            	0.0            	0.0            	54906.924429745	NaN            	NaN            	NaN            
0 - 1 - 6      	54906.924256134	0.0            	0.0            	0.0            	54906.924429745	0.0            	0.0            	0.0            	54906.926057060	0.0            	0.0            	0.0            	54906.924429745	NaN            	NaN            	NaN            
0 - 1 - 7      	54906.924256134	0.0            	0.0            	0.0            	54906.924429745	0.0            	0.0            	0.0            	54906.926230671	0.0            	0.0            	0.0            	54906.924429745	NaN            	NaN            	NaN            
0 - 1 - 8      	54906.924256134	0.0            	0.0            	0.0            	54906.924429745	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	54906.924429745	NaN            	NaN            	NaN            
0 - 1 - 9      	54906.924256134	0.0            	0.0            	0.0            	54906.924429745	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	54906.924429745	NaN            	NaN            	NaN            
0 - 2 - 3      	54906.924256134	0.0            	0.0            	0.0            	54906.92485625 	0.0            	0.0            	0.0            	54906.925029861	0.0            	0.0            	0.0            	54906.92485625 	NaN            	NaN            	NaN            
0 - 2 - 4      	54906.924256134	0.0            	0.0            	0.0            	54906.92485625 	0.0            	0.0            	0.0            	54906.925456944	0.0            	0.0            	0.0            	54906.92485625 	NaN            	NaN            	NaN            
0 - 2 - 5      	54906.924256134	0.0            	0.0            	0.0            	54906.92485625 	0.0            	0.0            	0.0            	54906.925630555	0.0            	0.0            	0.0            	54906.92485625 	NaN            	NaN            	NaN            
0 - 2 - 6      	54906.924256134	0.0            	0.0            	0.0            	54906.92485625 	0.0            	0.0            	0.0            	54906.926057060	0.0            	0.0            	0.0            	54906.92485625 	NaN            	NaN            	NaN            
0 - 2 - 7      	54906.924256134	0.0            	0.0            	0.0            	54906.92485625 	0.0            	0.0            	0.0            	54906.926230671	0.0            	0.0            	0.0            	54906.92485625 	NaN            	NaN            	NaN            
0 - 2 - 8      	54906.924256134	0.0            	0.0            	0.0            	54906.92485625 	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	54906.92485625 	NaN            	NaN            	NaN            
0 - 2 - 9      	54906.924256134	0.0            	0.0            	0.0            	54906.92485625 	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	54906.92485625 	NaN            	NaN            	NaN            
0 - 3 - 4      	54906.924256134	0.0            	0.0            	0.0            	54906.925029861	0.0            	0.0            	0.0            	54906.925456944	0.0            	0.0            	0.0            	54906.925029861	NaN            	NaN            	NaN            
0 - 3 - 5      	54906.924256134	0.0            	0.0            	0.0            	54906.925029861	0.0            	0.0            	0.0            	54906.925630555	0.0            	0.0            	0.0            	54906.925029861	NaN            	NaN            	NaN            
0 - 3 - 6      	54906.924256134	0.0            	0.0            	0.0            	54906.925029861	0.0            	0.0            	0.0            	54906.926057060	0.0            	0.0            	0.0            	54906.925029861	NaN            	NaN            	NaN            
0 - 3 - 7      	54906.924256134	0.0            	0.0            	0.0            	54906.925029861	0.0            	0.0            	0.0            	54906.926230671	0.0            	0.0            	0.0            	54906.925029861	NaN            	NaN            	NaN            
0 - 3 - 8      	54906.924256134	0.0            	0.0            	0.0            	54906.925029861	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	54906.925029861	NaN            	NaN            	NaN            
0 - 3 - 9      	54906.924256134	0.0            	0.0            	0.0            	54906.925029861	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	54906.925029861	NaN            	NaN            	NaN            
0 - 4 - 5      	54906.924256134	0.0            	0.0            	0.0            	54906.925456944	0.0            	0.0            	0.0            	54906.925630555	0.0            	0.0            	0.0            	54906.925456944	NaN            	NaN            	NaN            
0 - 4 - 6      	54906.924256134	0.0            	0.0            	0.0            	54906.925456944	0.0            	0.0            	0.0            	54906.926057060	0.0            	0.0            	0.0            	54906.925456944	NaN            	NaN            	NaN            
0 - 4 - 7      	54906.924256134	0.0            	0.0            	0.0            	54906.925456944	0.0            	0.0            	0.0            	54906.926230671	0.0            	0.0            	0.0            	54906.925456944	NaN            	NaN            	NaN            
0 - 4 - 8      	54906.924256134	0.0            	0.0            	0.0            	54906.925456944	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	54906.925456944	NaN            	NaN            	NaN            
0 - 4 - 9      	54906.924256134	0.0            	0.0            	0.0            	54906.925456944	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	54906.925456944	NaN            	NaN            	NaN            
0 - 5 - 6      	54906.924256134	0.0            	0.0            	0.0            	54906.925630555	0.0            	0.0            	0.0            	54906.926057060	0.0            	0.0            	0.0            	54906.925630555	NaN            	NaN            	NaN            
0 - 5 - 7      	54906.924256134	0.0            	0.0            	0.0            	54906.925630555	0.0            	0.0            	0.0            	54906.926230671	0.0            	0.0            	0.0            	54906.925630555	NaN            	NaN            	NaN            
0 - 5 - 8      	54906.924256134	0.0            	0.0            	0.0            	54906.925630555	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	54906.925630555	NaN            	NaN            	NaN            
0 - 5 - 9      	54906.924256134	0.0            	0.0            	0.0            	54906.925630555	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	54906.925630555	NaN            	NaN            	NaN            
0 - 6 - 7      	54906.924256134	0.0            	0.0            	0.0            	54906.926057060	0.0            	0.0            	0.0            	54906.926230671	0.0            	0.0            	0.0            	54906.926057060	NaN            	NaN            	NaN            
0 - 6 - 8      	54906.924256134	0.0            	0.0            	0.0            	54906.926057060	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	54906.926057060	NaN            	NaN            	NaN            
0 - 6 - 9      	54906.924256134	0.0            	0.0            	0.0            	54906.926057060	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	54906.926057060	NaN            	NaN            	NaN            
0 - 7 - 8      	54906.924256134	0.0            	0.0            	0.0            	54906.926230671	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	54906.926230671	NaN            	NaN            	NaN            
0 - 7 - 9      	54906.924256134	0.0            	0.0            	0.0            	54906.926230671	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	54906.926230671	NaN            	NaN            	NaN            
0 - 8 - 9      	54906.924256134	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	0.0            	NaN            	NaN            	NaN            
