01234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789
Note  ---->  Method_1: 0-Bucerius, 1-Escobal, Method_2: 0-Gauss, 1-Escobal 

eph              a [km]       e            i [deg]      omega [deg]  Omega [deg]  Ma(t) [deg]  Method_1     Method_2     q            Epoch MJD [days]
Expected         0.0          0.0          0.0          0.0          0.0          0.0          -            -            0.0        

0 - 1 - 2      	NaN        	0.0        	NaN        	NaN        	NaN        	NaN        	0          	0          	NaN        	58041.8599890046

0 - 1 - 3      	NaN        	0.0        	NaN        	NaN        	NaN        	NaN        	0          	0          	NaN        	58041.8599890046

0 - 1 - 4      	NaN        	0.0        	NaN        	NaN        	NaN        	NaN        	0          	0          	NaN        	58041.8599890046

0 - 2 - 3      	NaN        	0.0        	NaN        	NaN        	NaN        	NaN        	0          	0          	NaN        	58041.8599890046

0 - 2 - 4      	NaN        	0.0        	NaN        	NaN        	NaN        	NaN        	0          	0          	NaN        	58041.8599890046

0 - 3 - 4      	NaN        	0.0        	NaN        	NaN        	NaN        	NaN        	0          	0          	NaN        	58041.8599890046

1 - 2 - 3      	NaN        	0.0        	NaN        	NaN        	NaN        	NaN        	0          	0          	NaN        	58041.860046875 

1 - 2 - 4      	NaN        	0.0        	NaN        	NaN        	NaN        	NaN        	0          	0          	NaN        	58041.860046875 

1 - 3 - 4      	NaN        	0.0        	NaN        	NaN        	NaN        	NaN        	0          	0          	NaN        	58041.860046875 

2 - 3 - 4      	NaN        	0.0        	NaN        	NaN        	NaN        	NaN        	0          	0          	NaN        	58041.8601047453

0 - 1 - 2      	NaN        	0.0        	0.0        	0.0        	0.0        	NaN        	0          	1          	NaN        	58041.860046875 

0 - 1 - 3      	NaN        	0.0        	0.0        	0.0        	0.0        	NaN        	0          	1          	NaN        	58041.860046875 

0 - 1 - 4      	NaN        	0.0        	0.0        	0.0        	0.0        	NaN        	0          	1          	NaN        	58041.860046875 

0 - 2 - 3      	NaN        	0.0        	0.0        	0.0        	0.0        	NaN        	0          	1          	NaN        	58041.8601047453

0 - 2 - 4      	NaN        	0.0        	0.0        	0.0        	0.0        	NaN        	0          	1          	NaN        	58041.8601047453

0 - 3 - 4      	NaN        	0.0        	0.0        	0.0        	0.0        	NaN        	0          	1          	NaN        	58041.8601626157

1 - 2 - 3      	NaN        	0.0        	0.0        	0.0        	0.0        	NaN        	0          	1          	NaN        	58041.8601047453

1 - 2 - 4      	NaN        	0.0        	0.0        	0.0        	0.0        	NaN        	0          	1          	NaN        	58041.8601047453

1 - 3 - 4      	NaN        	0.0        	0.0        	0.0        	0.0        	NaN        	0          	1          	NaN        	58041.8601626157

2 - 3 - 4      	NaN        	0.0        	0.0        	0.0        	0.0        	NaN        	0          	1          	NaN        	58041.8601626157

0 - 1 - 2      	-23.7117477	0.214748364	51.35300951	335.1944797	340.0818281	303161.4676	1          	0          	22847.34144	58041.8599890046

0 - 1 - 3      	-23.7117477	0.214748364	51.35300951	335.1944797	340.0818281	303161.4676	1          	0          	22847.34144	58041.8599890046

0 - 1 - 4      	-23.7117477	0.214748364	51.35300951	335.1944797	340.0818281	303161.4676	1          	0          	22847.34144	58041.8599890046

0 - 2 - 3      	-86.9600465	0.214748364	53.21325793	342.5670316	343.3102886	79069.79177	1          	0          	42996.11127	58041.8599890046

0 - 2 - 4      	-86.9600465	0.214748364	53.21325793	342.5670316	343.3102886	79069.79177	1          	0          	42996.11127	58041.8599890046

0 - 3 - 4      	-31.8956036	0.214748364	51.32705508	335.9128559	339.7760031	203399.0561	1          	0          	21839.45849	58041.8599890046

