01234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789
Note  ---->  Method_1: 0-Bucerius, 1-Escobal, Method_2: 0-Gauss, 1-Escobal 

eph              a [km]       e            i [deg]      omega [deg]  Omega [deg]  Ma(t) [deg]  Method_1     Method_2     q            Epoch MJD [days]
Expected         0.0          0.0          0.0          0.0          0.0          0.0          -            -            0.0        

0 - 1 - 2      	-6166.49789	0.0        	0.0        	0.0        	0.0        	NaN        	1          	1          	NaN        	55185.9016216435

0 - 1 - 3      	-9205.88245	0.0        	0.0        	0.0        	0.0        	NaN        	1          	1          	NaN        	55185.9016216435

0 - 1 - 4      	-6.38952882	0.0        	0.0        	0.0        	0.0        	NaN        	1          	1          	NaN        	55185.9016216435

0 - 1 - 5      	NaN        	0.0        	0.0        	0.0        	0.0        	NaN        	1          	1          	NaN        	55185.9016216435

0 - 1 - 6      	37127.65330	0.214748364	10.24229812	269.0205190	350.6990340	105.1122716	1          	1          	7677.278282	55185.9016216435

0 - 1 - 7      	-8062.69456	0.0        	0.0        	0.0        	0.0        	NaN        	1          	1          	NaN        	55185.9016216435

0 - 1 - 8      	NaN        	0.0        	0.0        	0.0        	0.0        	NaN        	1          	1          	NaN        	55185.9016216435

0 - 1 - 9      	36816.43563	0.214748364	10.25689623	268.8522641	350.5975978	105.8338622	1          	1          	7543.369973	55185.9016216435

0 - 2 - 3      	-2369119.66	0.0        	0.0        	0.0        	0.0        	NaN        	1          	1          	NaN        	55185.90226     

0 - 2 - 4      	37265.39058	0.214748364	10.22961744	269.3892603	350.5139886	104.5604979	1          	1          	7693.436563	55185.90226     

0 - 2 - 5      	-23306.9736	0.0        	0.0        	0.0        	0.0        	NaN        	1          	1          	NaN        	55185.90226     

0 - 2 - 6      	36842.50268	0.214748364	10.25362661	268.9671348	350.5286853	105.8719024	1          	1          	7539.750108	55185.90226     

0 - 2 - 7      	36745.87678	0.214748364	10.25920726	268.8714368	350.5313654	106.1724283	1          	1          	7504.322644	55185.90226     

0 - 2 - 8      	36764.37661	0.214748364	10.25769932	268.9094792	350.5154005	106.0811195	1          	1          	7508.395517	55185.90226     

0 - 2 - 9      	36630.49549	0.214748364	10.26491882	268.8025720	350.4989728	106.4547365	1          	1          	7455.743977	55185.90226     

0 - 3 - 4      	-17818.1384	0.0        	0.0        	0.0        	0.0        	NaN        	1          	1          	NaN        	55185.9033      

0 - 3 - 5      	36840.50190	0.214748364	10.25334606	268.9881766	350.5115220	106.2921537	1          	1          	7535.301760	55185.9033      

0 - 3 - 6      	36524.15223	0.214748364	10.26867126	268.8174389	350.4089697	107.0385123	1          	1          	7399.666332	55185.9033      

0 - 3 - 7      	36507.07191	0.214748364	10.27101829	268.7395041	350.4572150	107.1964964	1          	1          	7401.573353	55185.9033      

0 - 3 - 8      	36561.17312	0.214748364	10.26756478	268.8050380	350.4463210	107.0060277	1          	1          	7419.886408	55185.9033      

0 - 3 - 9      	36445.90117	0.214748364	10.27423745	268.6973931	350.4445161	107.3574821	1          	1          	7376.563712	55185.9033      

0 - 4 - 5      	36844.90883	0.214748364	10.26008378	268.6750414	350.7589459	107.0197984	1          	1          	7580.890763	55185.90374     

0 - 4 - 6      	36434.05468	0.214748364	10.27802346	268.5450475	350.5543814	107.8329302	1          	1          	7390.657688	55185.90374     

0 - 4 - 7      	36451.40356	0.214748364	10.27691489	268.5656594	350.5512288	107.7722995	1          	1          	7396.639977	55185.90374     

0 - 4 - 8      	36521.54810	0.214748364	10.27205852	268.6665671	350.5247398	107.4973029	1          	1          	7418.418248	55185.90374     

0 - 4 - 9      	36404.37741	0.214748364	10.27830563	268.5829036	350.5027789	107.8113295	1          	1          	7370.728837	55185.90374     

0 - 5 - 6      	NaN        	0.0        	0.0        	0.0        	0.0        	NaN        	1          	1          	NaN        	55185.90478     

0 - 5 - 7      	36182.56289	0.214748364	10.28896175	268.4917723	350.4098793	108.7589216	1          	1          	7271.199918	55185.90478     

0 - 5 - 8      	36349.73398	0.214748364	10.27875559	268.6624741	350.4009058	108.2183045	1          	1          	7332.480699	55185.90478     

0 - 5 - 9      	36253.50913	0.214748364	10.28490664	268.5508068	350.4165350	108.5521515	1          	1          	7298.984580	55185.90478     

0 - 6 - 7      	NaN        	0.0        	0.0        	0.0        	0.0        	NaN        	1          	1          	NaN        	55185.90521     

0 - 6 - 8      	36608.60395	0.214748364	10.26617281	268.7863597	350.4959600	107.8237850	1          	1          	7446.321985	55185.90521     

