0 - 1 - 2      	55185.900579976	1.3496932719497	2.6997251176686	3.3688937638143	55185.901621643	1.3474529010007	2.7067638335512	3.3814819190606	55185.90226    	1.3460101970915	2.7109369933206	3.3890208552315	55185.901621643	-2567.617381519	7665.7242626847	1379.3853424677
0 - 1 - 3      	55185.900579976	1.2137930701560	2.4291724685489	3.0746947823224	55185.901621643	1.2119370905444	2.4358706244385	3.0864014873764	55185.9033     	1.2086985161381	2.4461671881356	3.1046365417020	55185.901621643	-2725.672358104	6123.2109942477	1134.0384139492
0 - 1 - 4      	55185.900579976	3.8641470597435	7.7055464806833	8.8122244845462	55185.901621643	3.7538497091914	7.5170996281298	8.6213178214051	55185.90374    	3.5429141273328	7.1555287451254	8.2539513913106	55185.901621643	-125074.0624465	-215079.9470208	-21915.15621404
0 - 1 - 5      	55185.900579976	7808374.4774175	1.6818122235084	6160926.4348704	55185.901621643	7781427.5317348	1.6878335314312	6168929.5716739	55185.90478    	7699604.3057169	1.7061185255208	6193234.5960704	55185.901621643	NaN            	NaN            	NaN            
0 - 1 - 6      	55185.900579976	2.5302196883526	5.1645149220583	9948017.7462502	55185.901621643	2.5243800464626	5.1785245634114	9971293.6839622	55185.90521    	2.5039531822975	5.2261464011990	1.0050245292724	55185.901621643	-651.1262099037	1551.9903298987	257.72827530062
0 - 1 - 7      	55185.900579976	5.6256984430314	1.1327051594694	1.6649160826513	55185.901621643	5.6335217681225	1.1393632422270	1.6741329433336	55185.90625    	5.6661526831847	1.1688736988316	1.7149384863814	55185.901621643	798.24832564109	7347.5311938551	1015.6585174105
0 - 1 - 8      	55185.900579976	4644265.3618322	1.0518954963609	5475954.9139690	55185.901621643	4603154.5321205	1.0525035508166	5476872.9285572	55185.90669    	4404578.5042838	1.0554408496037	5481308.3595078	55185.901621643	NaN            	NaN            	NaN            
0 - 1 - 9      	55185.900579976	2.5184706320547	5.1411246822786	9922583.1968476	55185.901621643	2.5126395550196	5.1550555719125	9945729.2182993	55185.90773    	2.4776278628923	5.2350553609396	1.0078196870040	55185.901621643	-650.1960449490	1543.2012205309	256.27539916375
0 - 2 - 3      	55185.900579976	5.6256984431693	1.1327051594626	1.6649160826494	55185.90226    	5.6208653416646	1.1399609877355	1.6759820561827	55185.9033     	5.6175650126251	1.1444059340157	1.6827644420634	55185.90226    	-2321.346182512	983.97815682941	172.19743531077
0 - 2 - 4      	55185.900579976	2.5319772061357	5.1680138208033	9951822.4491992	55185.90226    	2.5226107029334	5.1907353061103	9989479.7029028	55185.90374    	2.5142719654540	5.2105718418611	1.0022307578443	55185.90226    	-648.9316938534	1557.8644581129	257.99109100482
